src_port,dst_mac,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets
54089,94:25:33:8c:ec:cd,443,6,6,38,24,6772,38,11,1402,1744238248344,1744238248379,35,13,5370,74,28.216.666.666.666.600,42.054.412.648.239.400,1466,74,12.745.454.545.454.500,7.049.448.721.192.830,277,74,41.307.692.307.692.300,5.425.205.774.190.290,1466,0,16.521.739.130.434.700,36.006.147.915.974.500,17,0,3.8,5.266.244.708.835.060,18,0,2.916.666.666.666.660,5.915.439.480.074.510,21,2,0,0,0,23,13,1,1,1,10,5,1,1,1,13,8,0,0
60776,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49588,94:25:33:8c:ec:cd,123,17,4,209,2,180,0,1,90,1744238264984,1744238264984,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,209,209.0,0.0,209,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49601,94:25:33:8c:ec:cd,123,17,4,213,2,180,0,1,90,1744238295069,1744238295069,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,213,213.0,0.0,213,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,f4:b5:20:53:08:91,54083,6,6,5018,7,581,5018,3,285,1744238295183,1744238300201,5018,4,296,74,83.0,15.968.719.422.671.300,113,74,95.0,19.672.315.572.906,113,74,74.0,0.0,74,0,8.363.333.333.333.330,20.485.899.215.476.600,5018,0,2509.0,35.482.618.279.940.900,5018,0,16.726.666.666.666.600,2.897.143.650.793.540,5018,0,0,0,0,7,2,0,1,0,3,2,0,1,0,4,0,0,0
443,f4:b5:20:53:08:91,54084,6,6,5004,7,581,5004,3,285,1744238295195,1744238300199,5004,4,296,74,83.0,15.968.719.422.671.300,113,74,95.0,19.672.315.572.906,113,74,74.0,0.0,74,0,834.0,20.428.744.454.811.700,5004,0,2502.0,35.383.623.330.574.800,5004,0,1668.0,28.890.607.470.248.800,5004,0,0,0,0,7,2,0,1,0,3,2,0,1,0,4,0,0,0
54863,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,08:00:27:df:0c:7e,0,1,4,0,2,196,0,1,98,1744238322761,1744238322761,0,1,98,98,98.0,0.0,98,98,98.0,0.0,98,98,98.0,0.0,98,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49657,94:25:33:8c:ec:cd,123,17,4,208,2,180,0,1,90,1744238325149,1744238325149,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,208,208.0,0.0,208,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,f4:b5:20:53:08:91,54079,6,6,5008,6,507,5008,3,285,1744238341843,1744238346851,5008,3,222,74,84.5,16.944.025.495.731.500,113,74,95.0,19.672.315.572.906,113,74,74.0,0.0,74,0,1001.6,22.396.456.862.637.800,5008,0,2504.0,354.119.076.018.223,5008,0,2504.0,354.119.076.018.223,5008,0,0,0,0,6,2,0,1,0,3,2,0,1,0,3,0,0,0
49574,94:25:33:8c:ec:cd,123,17,4,224,2,180,0,1,90,1744238355246,1744238355246,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,224,224.0,0.0,224,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60780,01:00:5e:7f:ff:fa,1900,17,4,0,1,167,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,08:00:27:87:d8:e3,0,58,6,0,2,164,0,1,86,1744238381843,1744238381843,0,1,78,78,82.0,5.656.854.249.492.380,86,86,86.0,0.0,86,78,78.0,0.0,78,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49628,94:25:33:8c:ec:cd,123,17,4,207,2,180,0,1,90,1744238385321,1744238385321,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,207,207.0,0.0,207,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54103,94:25:33:8c:ec:cd,443,6,4,10821,9,943,10821,4,402,1744238709831,1744238720492,10661,5,541,60,10.477.777.777.777.700,6.567.301.153.780.320,252,60,100.5,473.392.015.141.785,150,60,108.2,8.313.964.156.766.610,252,0,13.526.249.999.999.900,3.696.808.775.822.730,10500,0,3607.0,6.108.607.615.488.160,10660,0,2665.25,5330.5,10661,0,0,0,0,9,4,0,0,0,4,2,0,0,0,5,2,0,0
36373,01:00:5e:7f:ff:fa,1900,17,4,780,4,698,780,4,698,0,0,0,0,0,174,174.5,5.773.502.691.896.210,175,174,174.5,5.773.502.691.896.210,175,0,0.0,0.0,0,259,260.0,1.0,261,259,260.0,1.0,261,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,f4:b5:20:53:08:91,0,58,6,0,2,172,0,1,86,1744238415451,1744238415451,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54103,94:25:33:8c:ec:cd,443,6,4,160,2,120,0,1,60,1744238780682,1744238780682,0,1,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,160,160.0,0.0,160,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0
0,f4:b5:20:53:08:91,0,58,6,4971,4,336,4971,2,164,1744238496437,1744238501407,4970,2,172,78,84.0,4.0,86,78,82.0,5.656.854.249.492.380,86,86,86.0,0.0,86,0,1657.0,2.869.142.206.304.870,4970,4971,4971.0,0.0,4971,4970,4970.0,0.0,4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,01:00:5e:00:00:fb,5353,17,4,759,6,1615,759,6,1615,0,0,0,0,0,93,2.691.666.666.666.660,19.674.187.827.370.800,507,93,2.691.666.666.666.660,19.674.187.827.370.800,507,0,0.0,0.0,0,1,151.8,13.675.050.274.130.600,252,1,151.8,13.675.050.274.130.600,252,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,33:33:00:00:00:fb,5353,17,6,758,6,1735,758,6,1735,0,0,0,0,0,113,2.891.666.666.666.660,19.674.187.827.370.800,527,113,2.891.666.666.666.660,19.674.187.827.370.800,527,0,0.0,0.0,0,1,151.6,13.702.299.077.162.100,252,1,151.6,13.702.299.077.162.100,252,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54104,94:25:33:8c:ec:cd,443,6,4,2310,28,9394,2310,15,3115,1744238543774,1744238545794,2020,13,6279,60,33.550.000.000.000.000,5.413.431.512.519.640,2878,60,20.766.666.666.666.600,20.344.590.950.726.400,827,60,483.0,7.530.493.565.054.900,2878,0,8.555.555.555.555.550,11.784.028.739.498.700,251,0,165.0,12.799.579.320.010.100,310,0,16.833.333.333.333.300,12.057.765.007.234.800,253,2,0,0,0,27,20,0,0,1,14,9,0,0,1,13,11,0,0
53431,94:25:33:8c:ec:cd,53,17,6,8,2,291,0,1,107,1744238496370,1744238496370,0,1,184,107,145.5,5.444.722.215.136.410,184,107,107.0,0.0,107,184,184.0,0.0,184,8,8.0,0.0,8,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55850,94:25:33:8c:ec:cd,53,17,6,7,2,289,0,1,106,1744238501300,1744238501300,0,1,183,106,144.5,5.444.722.215.136.410,183,106,106.0,0.0,106,183,183.0,0.0,183,7,7.0,0.0,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36373,01:00:5e:7f:ff:fa,1900,17,4,780,4,698,780,4,698,0,0,0,0,0,174,174.5,5.773.502.691.896.210,175,174,174.5,5.773.502.691.896.210,175,0,0.0,0.0,0,260,260.0,0.0,260,260,260.0,0.0,260,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64990,94:25:33:8c:ec:cd,53,17,6,7,2,291,0,1,107,1744238506222,1744238506222,0,1,184,107,145.5,5.444.722.215.136.410,184,107,107.0,0.0,107,184,184.0,0.0,184,7,7.0,0.0,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51544,94:25:33:8c:ec:cd,53,17,6,9,2,312,0,1,100,1744238548293,1744238548293,0,1,212,100,156.0,7.919.595.949.289.330,212,100,100.0,0.0,100,212,212.0,0.0,212,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53293,01:00:5e:00:00:fb,5353,17,4,1,6,642,1,6,642,0,0,0,0,0,91,107.0,17.527.121.840.165.300,123,91,107.0,17.527.121.840.165.300,123,0,0.0,0.0,0,0,0.2,447.213.595.499.958,1,0,0.2,447.213.595.499.958,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,f4:b5:20:53:08:91,53293,17,4,39428,10,1628,39428,10,1628,0,0,0,0,0,124,16.279.999.999.999.900,2.559.861.107.343.300,186,124,16.279.999.999.999.900,2.559.861.107.343.300,186,0,0.0,0.0,0,0,4.380.888.888.888.880,13.140.416.683.313.700,39422,0,4.380.888.888.888.880,13.140.416.683.313.700,39422,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53296,01:00:5e:7f:ff:fa,1900,17,4,67697,6,792,67697,6,792,0,0,0,0,0,132,132.0,0.0,132,132,132.0,0.0,132,0,0.0,0.0,0,5343,13539.4,9.605.949.786.460.470,28712,5343,13539.4,9.605.949.786.460.470,28712,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94:25:33:8c:ec:cd,0,1,4,39415,7,732,0,1,66,1744238491413,1744238530828,39415,6,666,66,10.457.142.857.142.800,26.349.301.969.610.300,120,66,66.0,0.0,66,66,111.0,22.045.407.685.048.600,120,0,6.569.166.666.666.660,14.422.490.248.451.000,35976,0,0.0,0.0,0,8,7883.0,15.718.272.678.637.400,35976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78:c8:81:56:c1:4b,0,1,4,39515,6,404,39514,2,132,1744238491422,1744238530936,39514,4,272,66,6.733.333.333.333.330,20.655.911.179.772.800,70,66,66.0,0.0,66,66,68.0,2.309.401.076.758.500,70,1,7903.0,17.607.977.155.255.500,39401,39514,39514.0,0.0,39514,4,13.171.333.333.333.300,22.715.618.334.822.700,39401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,94:25:33:8c:ec:cd,137,17,4,39407,2,184,39407,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,39407,39407.0,0.0,39407,39407,39407.0,0.0,39407,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,78:c8:81:56:c1:4b,137,17,4,39401,2,184,39401,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,39401,39401.0,0.0,39401,39401,39401.0,0.0,39401,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,01:00:5e:00:00:fb,5353,17,4,39501,2,356,39501,2,356,0,0,0,0,0,178,178.0,0.0,178,178,178.0,0.0,178,0,0.0,0.0,0,39501,39501.0,0.0,39501,39501,39501.0,0.0,39501,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64578,94:25:33:8c:ec:cd,53,17,6,9,2,336,0,1,100,1744238548293,1744238548293,0,1,236,100,168.0,9.616.652.224.137.040,236,100,100.0,0.0,100,236,236.0,0.0,236,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,01:00:5e:00:00:fb,5353,17,4,757,6,1615,757,6,1615,0,0,0,0,0,93,2.691.666.666.666.660,19.674.187.827.370.800,507,93,2.691.666.666.666.660,19.674.187.827.370.800,507,0,0.0,0.0,0,1,151.4,13.684.041.800.579.200,252,1,151.4,13.684.041.800.579.200,252,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,33:33:00:00:00:fb,5353,17,6,757,6,1735,757,6,1735,0,0,0,0,0,113,2.891.666.666.666.660,19.674.187.827.370.800,527,113,2.891.666.666.666.660,19.674.187.827.370.800,527,0,0.0,0.0,0,1,151.4,13.684.041.800.579.200,252,1,151.4,13.684.041.800.579.200,252,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,f4:b5:20:53:08:91,53293,17,4,40037,12,3604,40037,12,3604,0,0,0,0,0,114,3.003.333.333.333.330,1.288.729.701.071.650,420,114,3.003.333.333.333.330,1.288.729.701.071.650,420,0,0.0,0.0,0,0,3.639.727.272.727.270,825.994.749.488.045,24993,0,3.639.727.272.727.270,825.994.749.488.045,24993,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2c:d0:66:87:9e:bf,0,1,4,39344,6,504,39342,2,132,1744238491513,1744238530856,39343,4,372,66,84.0,278.854.800.926.934,120,66,66.0,0.0,66,66,93.0,31.176.914.536.239.700,120,1,7868.8,17.578.961.508.007.200,39315,39342,39342.0,0.0,39342,8,13.114.333.333.333.300,22.690.443.722.706.900,39315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,2c:d0:66:87:9e:bf,137,17,4,39308,2,184,39308,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,39308,39308.0,0.0,39308,39308,39308.0,0.0,39308,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5a:de:09:06:fc:d1,0,1,4,54883,9,864,54878,2,132,1744238491549,1744238546428,54879,7,732,66,96.0,28.460.498.941.515.400,120,66,66.0,0.0,66,66,10.457.142.857.142.800,26.349.301.969.610.300,120,4,6.860.375,11.097.747.145.093.300,31046,54878,54878.0,0.0,54878,9,9146.5,12.139.546.807.850.700,31046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2a:42:60:19:30:55,0,1,4,39702,7,732,0,1,66,1744238491553,1744238531251,39698,6,666,66,10.457.142.857.142.800,26.349.301.969.610.300,120,66,66.0,0.0,66,66,111.0,22.045.407.685.048.600,120,4,6617.0,1.005.382.359.105.230,25928,0,0.0,0.0,0,965,7939.6,10.640.943.581.280.700,25928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,5a:de:09:06:fc:d1,137,17,4,39272,2,184,39272,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,39272,39272.0,0.0,39272,39272,39272.0,0.0,39272,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,2a:42:60:19:30:55,137,17,4,38868,2,184,38868,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,38868,38868.0,0.0,38868,38868,38868.0,0.0,38868,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,94:25:33:8c:ec:cd,137,17,4,3004,3,276,3004,3,276,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,1502,1502.0,0.0,1502,1502,1502.0,0.0,1502,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33:33:ff:66:10:f6,0,58,6,10372,2,172,10372,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,10372,10372.0,0.0,10372,10372,10372.0,0.0,10372,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,08:00:27:df:0c:7e,0,1,4,37453,4,372,0,1,66,1744238493376,1744238530829,37453,3,306,66,93.0,31.176.914.536.239.700,120,66,66.0,0.0,66,66,102.0,31.176.914.536.239.700,120,0,12.484.333.333.333.300,21.619.169.649.487.700,37448,0,0.0,0.0,0,5,18726.5,264.761.992.079.679,37448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,08:00:27:87:d8:e3,0,1,4,37453,4,372,0,1,66,1744238493377,1744238530829,37452,3,306,66,93.0,31.176.914.536.239.700,120,66,66.0,0.0,66,66,102.0,31.176.914.536.239.700,120,1,12.484.333.333.333.300,21.617.437.598.691.700,37446,0,0.0,0.0,0,6,18726.0,2.647.407.788.762.430,37446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,08:00:27:df:0c:7e,137,17,4,37448,2,184,37448,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,37448,37448.0,0.0,37448,37448,37448.0,0.0,37448,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
